ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,ΣΥΡΙΖΑ,ΑΒΡΑΜΑΚΗΣ ΕΛΕΥΘΕΡΙΟΣ του Αντωνίου,ΑΝΘΟΥΛΑΚΗ ΚΑΦΕΝΙΑ του Αθανασίου,ΒΕΛΛΙΚΗ ΚΥΡΙΑΚΗ του Φιντία,ΔΕΜΕΡΤΖΗΣ ΜΙΧΑΗΛ του Αθανασίου,ΚΑΡΠΟΥΧΤΣΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ηλία,ΛΑΣΠΑΣ ΑΝΑΣΤΑΣΙΟΣ του Ευαγγέλου,ΣΤΑΜΠΟΥΛΗ ΑΦΡΟΔΙΤΗ του Αποστόλου,ΦΩΤΙΟΥ ΕΥΑΓΓΕΛΟΣ του Γεωργίου,Νέα Δημοκρατία,ΑΡΑΜΠΑΤΖΗ ΦΩΤΕΙΝΗ του Αθανασίου,ΓΚΟΛΕΜΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΚΑΡΑΜΑΝΛΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αχιλλέα,ΛΕΟΝΤΑΡΙΔΗΣ ΘΕΟΦΙΛΟΣ του Χρήστου,ΜΠΑΤΖΙΟΥ ΙΩΑΝΝΑ του Δημητρίου,ΜΠΙΤΖΙΔΟΥ ΣΟΦΙΑ του Αλέξανδρου,ΧΑΤΖΗΒΑΣΙΛΕΙΟΥ ΑΝΑΣΤΑΣΙΟΣ (ΤΑΣΟΣ) του Γεωργίου,ΧΙΩΤΗ ΑΝΔΡΟΜΑΧΗ του Βασιλείου,Λαϊκός Σύνδεσμος - Χρυσή Αυγή,ΑΡΒΑΝΙΤΗΣ ΑΠΟΣΤΟΛΟΣ του Νικολάου,ΙΩΑΝΝΟΥ ΑΓΓΕΛΟΣ του Γεωργίου,ΚΑΛΟΓΕΡΟΥΔΗ ΙΩΑΝΝΑ του Γεωργίου,ΠΑΝΤΑΖΗΣ ΓΕΩΡΓΙΟΣ του Χριστοδούλου,ΠΑΤΣΑΛΗ ΦΩΤΕΙΝΗ του Κυριάκου,ΤΣΩΤΣΟΣ ΙΩΑΝΝΗΣ του Πέτρου,Κίνημα Αλλαγής,ΓΚΙΟΥΡΑ ΒΑΣΙΛΙΚΗ του Παναγιώτη,ΙΧΤΣΗ ΑΝΔΡΟΜΑΧΗ του Δημητρίου,ΜΑΚΚΙΝΑΣ ΚΥΡΙΑΚΟΣ του Νικολάου,ΟΙΚΟΝΟΜΟΥ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΣΟΦΙΑΝΟΥ ΦΑΝΟΥΛΑ του Γεωργίου,ΤΖΕΛΕΠΗΣ ΜΙΧΑΗΛ του Γεωργίου,ΤΟΣΙΟΣ ΠΑΣΧΑΛΗΣ του Θωμά,ΤΣΕΡΒΙΣΤΑΣ ΜΙΧΑΗΛ του Ευαγγέλου,Κ.Κ.Ε.,ΑΓΓΕΛΑΚΗΣ ΧΡΗΣΤΟΣ του Αντωνίου,ΒΕΡΤΖΩΝΗΣ ΕΜΜΑΝΟΥΗΛ (ΜΑΝΟΣ) του Οδυσσέα,ΜΠΡΟΥΝΤΖΙΟΥ ΖΩΗ του Θεόδωρου,ΠΑΝΑΓΙΩΤΟΥ ΘΕΜΙΣΤΟΚΛΗΣ (ΘΕΜΗΣ) του Σταύρου,ΣΑΡΑΝΤΙΔΟΥ ΕΡΜΟΦΥΛΗ (ΦΙΛΙΩ) του Χαραλάμπους,ΣΠΕΝΤΖΟΥ ΕΥΘΥΜΙΑ (ΕΦΗ) του Γεωργίου,ΦΑΡΜΑΚΗ ΕΥΑΓΓΕΛΙΑ του Κωνσταντίνου,ΧΟΥΒΑΡΔΑΣ ΙΩΑΝΝΗΣ του Κυριάκου,Ένωση Κεντρώων,ΚΥΡΙΑΚΟΠΟΥΛΟΥ ΤΑΤΙΑΝΑ του Φωτίου,ΚΩΤΑΝΟΓΛΟΥ ΚΥΡΙΑΖΗΣ του Ιωάννη,ΜΠΟΥΡΑ ΕΥΘΥΜΙΑ του Σταυρογιάννη,ΝΙΚΟΛΑΟΥ ΣΟΦΙΑ του Σωτηρίου,ΤΡΙΑΝΤΑΦΥΛΛΙΔΗΣ ΝΙΚΟΛΑΟΣ του Γεωργίου,ΤΣΙΦΤΣΗΣ ΧΡΗΣΤΟΣ του Μιχαήλ,Ο.Κ.Δ.Ε.,ΣΜΥΡΛΗΣ ΙΩΑΝΝΗΣ του Αντωνίου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΓΡΑΒΑΝΗ ΚΑΤΕΡΙΝΑ του Δημητρίου,ΓΡΗΓΟΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Αχιλλέα,ΣΤΟΪΛΙΔΗΣ ΘΕΟΔΩΡΟΣ (ΡΟΡΗΣ) του Ευαγγέλου,Ελλήνων Συνέλευσις,ΑΛΜΑΣΙΔΗΣ ΛΕΩΝΙΔΑΣ του Σπυρίδωνα,ΓΕΩΡΓΙΑΔΗΣ ΗΛΙΑΣ του Γεωργίου,ΖΑΓΓΕΛΙΔΗΣ ΑΛΕΞΑΝΔΡΟΣ του Θεοκλήτου,ΚΟΤΣΑΡΙΔΟΥ ΑΝΑΤΟΛΗ του Θωμά,ΝΑΟΥΜ ΣΟΥΛΤΑΝΑ του Στεργίου,ΤΖΙΝΤΖΙΟΣ ΣΤΕΡΓΙΟΣ του Ευαγγέλου,Ελληνική Λύση - Κ. Βελόπουλος,ΒΕΡΒΕΡΗ ΖΩΓΡΑΦΙΑ του Θεοχάρη,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΣ ΠΑΝΑΓΙΩΤΗΣ του Νικολάου,ΙΑΤΡΟΠΟΥΛΟΥ ΜΑΡΙΑ του Παρασκευά,ΜΠΑΔΕΚΑΣ ΕΥΑΓΓΕΛΟΣ του Δημητρίου,ΜΠΟΥΜΠΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Ιωάννη,ΜΠΡΙΛΑΚΗ ΣΟΦΙΑ του Ευαγγέλου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΕΛΕΝΗ του Συμεών,ΣΤΡΕΙΔΟΥ ΠΑΣΧΑΛΙΑ του Αργυρίου,Κ.Κ.Ε. (μ-λ),ΖΑΧΑΡΙΚΟΥ ΔΗΜΗΤΡΑ του Ζαχαρία,ΠΑΥΛΙΔΗΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,Μ-Λ Κ.Κ.Ε.,ΜΠΑΤΑΓΙΑ ΑΡΓΥΡΩ του Γεωργίου,Ε.ΠΑ.Μ - Α.Κ.Κ.ΕΛ,ΑΡΒΑΝΙΤΑΚΗΣ ΑΠΟΣΤΟΛΟΣ του Παντελή,ΚΑΛΟΓΡΑΙΑΚΗ ΣΟΦΙΑ του Αθανασίου,ΜΑΥΡΟΜΑΤΗ ΑΓΑΘΩ του Θεοχάρη,ΧΑΤΖΗΝΙΚΟΛΑΟΥ ΜΙΧΑΗΛ του Κωνσταντίνου,Λαϊκή Ενότητα,ΘΕΟΔΩΡΙΔΟΥ ΑΛΕΞΙΑ του Παντελή,ΠΑΠΑΪΩΑΝΝΟΥ ΣΤΑΥΡΟΣ του Γεωργίου,ΜέΡΑ25,ΑΓΙΑΝΝΙΔΟΥ ΧΡΙΣΤΙΑΝΑ του Χαραλάμπους,ΓΙΑΝΤΣΙΟΣ ΙΩΑΝΝΗΣ του Νικολάου,ΓΛΟΥΦΤΣΙΟΣ ΠΑΝΑΓΙΩΤΗΣ του Αναστασίου,ΔΑΓΚΟΥΛΗΣ ΧΡΗΣΤΟΣ του Αποστόλου,ΙΩΑΝΝΙΔΗΣ ΚΩΝΣΤΑΝΤΙΝΟΣ (ΚΩΣΤΗΣ) του Παύλου,ΛΙΟΥΤΑ ΙΩΑΝΝΑ του Δημητρίου,ΦΛΩΡΟΥ ΣΟΦΙΑ του Αριστείδη,Δημιουργία ξανά - Θ. Τζήμερος,ΚΟΥΦΟΚΩΤΣΙΟΣ ΜΑΛΑΜΑΣ του Δημητρίου,ΛΑΓΟΠΟΥΛΟΣ ΝΙΚΟΛΑΟΣ του Στυλιανού,ΜΟΥΡΛΙΟΥΚΑ ΓΕΩΡΓΙΑ του Αθανασίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΔΑΜΑΡΗΣ ΜΙΧΑΗΛ του Κωνσταντίνου
8 - Σερρών,41 E.T. Δήμου Βισαλτίας,273,133,1,0,1,132,26,6,4,4,2,5,2,4,0,60,29,5,21,16,5,1,8,12,1,0,0,0,0,0,0,20,0,1,0,7,3,7,5,2,3,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,14,1,6,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
8 - Σερρών,42 E.T. Δήμου Βισαλτίας,432,245,3,2,5,240,43,5,7,8,4,12,3,9,5,127,49,22,31,19,11,2,62,24,9,4,1,1,0,1,0,35,2,0,1,15,4,23,6,3,9,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,6,0,1,0,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0
8 - Σερρών,43 E.T. Δήμου Βισαλτίας,408,193,1,1,2,191,30,10,2,3,3,0,7,5,2,105,36,5,41,20,6,7,27,12,5,0,0,0,0,0,0,12,1,0,0,3,1,7,0,4,15,4,0,1,2,3,2,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9,3,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0
8 - Σερρών,44 E.T. Δήμου Βισαλτίας,143,106,2,1,3,103,36,5,4,2,8,0,3,6,3,59,35,10,19,9,1,0,4,10,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
8 - Σερρών,45 E.T. Δήμου Βισαλτίας,444,236,1,0,1,235,21,4,0,0,1,5,3,2,1,168,53,26,76,39,6,6,48,13,9,0,0,2,4,1,0,8,0,0,0,4,0,4,0,0,5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,2,3,3,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0
8 - Σερρών,46 E.T. Δήμου Βισαλτίας,445,263,2,2,4,259,33,6,6,4,2,11,4,2,2,155,39,40,82,30,7,9,53,12,14,6,3,4,5,1,1,19,0,0,0,6,0,13,4,5,4,2,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,4,2,3,8,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,6,2,1,2,0,1,0,3,1,0,0,0,5,0
8 - Σερρών,47 E.T. Δήμου Βισαλτίας,460,242,3,3,6,236,24,6,2,0,4,6,3,8,1,156,34,26,64,28,11,3,63,12,16,2,2,2,5,2,0,10,2,1,0,3,1,7,0,2,3,0,0,0,0,0,0,1,1,2,2,1,0,0,0,1,0,0,1,1,0,0,2,1,1,0,0,0,0,8,1,2,2,2,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10,1,1,0,0,1,2,0,1,0,0,0,2,0
8 - Σερρών,48 E.T. Δήμου Βισαλτίας,381,202,2,1,3,199,37,4,3,3,2,5,1,7,4,101,33,22,31,23,5,5,19,10,3,0,2,0,0,2,1,14,0,0,1,2,0,9,1,8,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,16,3,1,1,3,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0,9,0,4,0,0,0,1,0,0,0,4,0
8 - Σερρών,49 E.T. Δήμου Βισαλτίας,384,192,6,3,9,183,21,5,1,3,3,1,0,2,1,103,41,6,32,35,8,6,13,17,10,2,1,2,2,2,0,19,0,0,0,1,0,11,0,13,4,0,0,0,1,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,2,2,0,1,3,0,0,0,0,0,2,2,0,0,2,0,0,0,5,0,1,2,0,0,0,0,3,0,1,0,1,1
8 - Σερρών,50 E.T. Δήμου Βισαλτίας,353,182,3,0,3,179,37,7,5,7,3,4,4,9,3,106,43,20,38,38,2,2,26,17,2,2,2,0,0,0,0,11,1,0,0,1,1,8,1,3,8,1,1,2,2,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,2,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,1,0
8 - Σερρών,51 E.T. Δήμου Βισαλτίας,405,187,2,2,4,183,27,4,5,5,1,2,2,7,1,107,52,17,44,39,6,5,20,4,5,3,1,1,1,1,0,15,2,0,0,4,2,9,1,3,4,0,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,2,0,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,3,0,0,0,1,0
8 - Σερρών,52 E.T. Δήμου Βισαλτίας,527,317,2,2,4,313,51,9,1,0,11,12,3,11,5,192,45,38,89,44,9,3,58,6,7,0,0,1,3,0,0,39,1,1,0,9,4,23,5,10,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,1,0,4,0,0,0,2,0
8 - Σερρών,53 E.T. Δήμου Βισαλτίας,520,339,1,1,2,337,63,14,2,2,23,17,7,16,3,197,58,31,95,32,10,3,57,15,6,0,0,0,0,0,0,31,2,1,1,3,2,19,9,8,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,1,2,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,3,1,0,0,0,0,0,3,0,0,0,2,0
8 - Σερρών,54 E.T. Δήμου Βισαλτίας,531,295,6,3,9,286,56,11,6,2,8,8,2,15,12,164,55,18,60,45,10,5,67,11,7,0,0,0,0,0,0,23,1,1,0,11,2,17,4,0,6,2,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,2,2,10,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,1,1,0,1,0,0,0,0,0
8 - Σερρών,55 E.T. Δήμου Βισαλτίας,469,264,13,3,16,248,27,3,2,2,2,8,1,10,2,140,63,6,56,39,4,1,45,7,24,0,0,0,0,0,0,8,0,0,0,4,0,4,1,4,13,5,0,0,0,5,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,29,0,1,4,4,22,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8 - Σερρών,56 E.T. Δήμου Βισαλτίας,534,279,3,2,5,274,33,3,2,3,4,9,5,14,1,159,76,31,71,38,7,0,30,25,22,11,3,6,14,2,0,10,0,0,0,2,0,8,1,7,13,3,0,0,0,3,1,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,19,4,3,2,1,10,6,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,2,0,0,0,3,0
8 - Σερρών,57 E.T. Δήμου Βισαλτίας,537,347,2,5,7,340,60,32,2,3,1,12,1,11,1,200,79,66,84,37,9,0,46,20,14,0,0,0,0,0,0,26,2,0,0,8,1,12,6,7,10,6,0,0,0,1,0,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,3,1,4,3,1,1,0,2,0,0,0,0,2,0,0,0,0,3,0,0,3,1,0,0,1,0,2,1,1,0,0,0,1,0
8 - Σερρών,58 E.T. Δήμου Βισαλτίας,408,213,1,0,1,212,58,23,7,10,10,8,7,9,3,89,45,13,40,20,2,2,27,9,10,4,2,0,0,1,0,35,6,2,0,9,8,18,8,5,6,0,0,0,1,1,0,1,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,3,0
8 - Σερρών,59 E.T. Δήμου Βισαλτίας,398,187,0,0,0,187,40,18,2,1,11,4,8,3,3,108,57,20,31,33,2,3,11,9,3,0,1,1,2,0,1,22,0,1,1,3,3,4,2,3,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8 - Σερρών,60 E.T. Δήμου Βισαλτίας,429,217,7,0,7,210,60,20,1,2,24,9,3,6,2,96,64,16,26,37,3,0,9,11,6,1,1,3,0,1,0,19,0,1,0,9,0,15,2,3,6,3,1,0,0,5,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,8,0,3,3,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,4,0
8 - Σερρών,61 E.T. Δήμου Βισαλτίας,395,154,2,1,3,151,63,4,1,3,16,23,5,25,3,59,28,6,42,10,2,0,8,6,5,1,2,0,0,1,0,11,0,1,1,4,7,2,0,1,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,1,0,1,0,0
8 - Σερρών,62 E.T. Δήμου Βισαλτίας,406,176,0,0,0,176,77,2,6,3,10,19,10,36,4,66,39,15,28,13,3,0,8,6,4,0,0,1,1,1,1,8,2,0,0,4,1,3,0,2,6,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0
8 - Σερρών,63 E.T. Δήμου Βισαλτίας,528,258,2,0,2,256,92,43,10,7,12,20,30,13,17,99,32,7,41,16,4,5,17,33,1,0,0,0,0,0,0,21,2,1,0,6,1,11,2,7,15,4,0,0,2,7,1,3,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,2,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,1,4,1,0,0,4,1,2,1,1,0,1,1
8 - Σερρών,64 E.T. Δήμου Βισαλτίας,554,279,3,4,7,272,66,12,4,8,5,17,13,20,7,130,39,14,47,19,8,1,35,46,5,2,1,1,1,1,0,21,1,5,0,2,5,10,5,5,11,4,1,1,2,1,0,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,19,4,2,3,3,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,9,2,2,0,2,0,1,2,2,1,1,0,4,4
8 - Σερρών,65 E.T. Δήμου Βισαλτίας,524,299,5,0,5,294,83,23,6,11,8,19,11,22,8,135,39,13,54,14,18,2,49,24,7,3,2,1,0,0,0,21,1,1,1,1,1,8,11,6,21,4,1,1,5,7,2,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,0,0,0,1,10,1,0,3,3,5,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,1,1,1,1,0,1,0,2,2,0,2,3,2
8 - Σερρών,66 E.T. Δήμου Βισαλτίας,533,292,2,3,5,287,56,8,4,5,4,14,6,17,8,153,25,23,56,27,17,0,62,32,11,7,4,1,1,1,2,26,0,2,0,4,1,11,8,12,8,2,1,0,1,3,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,3,5,1,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,3,2,1,2,2,0,0,4,3,1,1,4,0
8 - Σερρών,67 E.T. Δήμου Βισαλτίας,523,296,3,0,3,293,83,8,6,9,10,23,7,14,14,112,28,18,36,15,12,2,21,30,8,1,2,1,1,1,0,28,1,0,0,5,4,10,1,9,23,7,0,1,2,9,0,5,3,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,1,0,1,1,2,1,11,3,2,1,5,4
8 - Σερρών,68 E.T. Δήμου Βισαλτίας,557,316,6,3,9,307,73,10,0,5,5,16,12,17,6,147,32,14,57,25,16,6,51,21,13,3,1,5,3,1,0,13,1,2,0,0,0,8,1,6,19,2,1,0,7,7,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,19,3,3,2,2,8,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,2,1,0,2,1,1,1,0,0,2,1
8 - Σερρών,69 E.T. Δήμου Βισαλτίας,524,301,3,1,4,297,77,16,4,9,3,24,8,12,16,139,33,18,58,19,11,7,31,35,2,0,0,1,1,0,0,25,1,1,1,3,3,19,4,7,20,4,1,0,1,4,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,14,2,2,0,3,5,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,3,0,0,0,0,1,1,4,1,0,3,3,1
8 - Σερρών,70 E.T. Δήμου Βισαλτίας,540,311,7,0,7,304,65,10,8,10,5,13,8,19,7,135,37,17,52,13,25,7,50,25,6,3,1,1,1,1,0,29,0,1,0,4,1,13,5,13,15,0,0,1,5,3,2,2,1,3,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,21,0,2,2,0,9,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,19,3,4,1,0,1,0,3,4,2,1,2,3,1
8 - Σερρών,71 E.T. Δήμου Βισαλτίας,563,345,6,0,6,339,90,25,6,9,6,25,16,23,8,148,43,41,47,20,20,4,55,35,5,1,2,0,1,0,0,42,4,2,1,8,7,16,7,16,19,4,0,1,3,3,1,0,5,3,1,0,2,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,12,1,2,2,3,3,2,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,9,0,1,4,1,2,1,2,4,2,1,0,2,0
8 - Σερρών,72 E.T. Δήμου Βισαλτίας,550,338,2,4,6,332,94,23,5,9,10,27,10,25,13,151,43,15,45,15,26,6,52,38,9,6,3,2,2,3,0,35,1,2,1,5,2,16,4,12,14,2,0,1,0,3,0,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,4,3,3,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,10,1,1,0,0,0,1,0,3,0,0,0,0,0
8 - Σερρών,73 E.T. Δήμου Βισαλτίας,547,324,3,5,8,316,77,26,6,5,2,15,11,24,6,144,60,12,68,17,9,4,37,38,14,7,3,2,3,1,1,18,0,0,0,5,0,10,11,6,18,2,0,2,5,0,2,0,0,4,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,18,1,4,3,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,18,2,4,0,1,0,3,2,1,0,1,1,2,1
8 - Σερρών,74 E.T. Δήμου Βισαλτίας,460,275,1,1,2,273,60,10,4,7,2,7,3,23,9,110,43,5,59,20,4,1,39,12,4,0,0,0,0,0,0,33,0,1,0,0,0,8,1,31,16,3,0,1,1,3,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,1,0,5,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,11,5,3,0,2,3,2,2,2,0,0,0,4,0
8 - Σερρών,75 E.T. Δήμου Βισαλτίας,452,241,4,1,5,236,49,15,5,4,6,4,2,7,14,93,49,14,39,14,4,0,21,10,6,0,1,3,0,1,0,23,3,0,0,0,0,8,0,21,24,12,1,1,3,5,3,5,2,8,1,2,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,4,3,2,2,1,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,3,2,1,0,0,0,0,0,1,1,0,1,9,6
8 - Σερρών,76 E.T. Δήμου Βισαλτίας,450,268,1,0,1,267,65,17,1,4,0,6,8,10,7,113,36,15,63,20,9,11,36,14,5,0,1,0,0,0,0,30,0,0,0,2,2,12,0,25,21,2,0,0,3,4,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18,3,5,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,1,1
8 - Σερρών,77 E.T. Δήμου Βισαλτίας,455,270,1,1,2,268,71,8,7,3,6,9,9,14,11,116,33,13,63,14,8,2,34,19,4,1,1,3,1,1,0,37,0,0,0,5,0,14,6,29,16,4,0,0,4,4,2,6,1,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,11,1,0,0,1,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,2,0,0,0,0,3,2
8 - Σερρών,78 E.T. Δήμου Βισαλτίας,479,268,2,4,6,262,71,12,4,7,4,11,8,17,14,80,20,11,56,16,3,1,20,15,10,0,0,0,0,0,0,47,1,0,0,3,1,15,2,45,21,5,0,1,1,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,1,1,0,1,1,1,0,0,0,0,0,3,0,0,0,0,1,0,0,14,0,1,0,2,2,1,2,0,0,0,0,2,0
8 - Σερρών,79 E.T. Δήμου Βισαλτίας,409,159,0,0,0,159,57,16,3,4,9,16,3,8,1,55,34,5,22,14,9,0,6,4,1,0,0,0,0,0,0,13,0,0,0,12,0,2,3,1,21,15,0,0,0,8,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0,0,0,0,2,1
8 - Σερρών,80 E.T. Δήμου Βισαλτίας,439,165,0,2,2,163,55,17,1,1,8,11,7,8,3,54,29,5,27,9,0,0,8,2,7,4,5,2,0,0,0,15,3,0,0,9,3,5,0,0,22,17,0,0,2,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,2,1,0,1,1,0,0,0,0,0,0
